Species,Latin Name,Year,Queens,Workers,Males,Unknown 
Buff-tailed Bumblebee,BOMBUS terrestris,2014,0,1,0,0
Common Carder,BOMBUS pascuorum,2014,0,0,0,1
a white-tailed bumblebee,BOMBUS lucorum s.l.,2014,0,0,0,0
Common Carder,BOMBUS pascuorum,2014,0,0,0,1
Common Carder,BOMBUS pascuorum,2014,0,0,0,1
a white-tailed bumblebee,BOMBUS lucorum s.l.,2014,0,1,0,0
a white-tailed bumblebee,BOMBUS lucorum s.l.,2014,0,3,0,0
Common Carder,BOMBUS pascuorum,2014,0,1,0,0
Common Carder,BOMBUS pascuorum,2014,0,1,0,0
Common Carder,BOMBUS pascuorum,2014,0,1,0,0
Common Carder,BOMBUS pascuorum,2014,0,2,0,0
Common Carder,BOMBUS pascuorum,2014,0,1,0,0
Honeybee,APIS mellifera,2014,0,1,0,0
Common Carder,BOMBUS pascuorum,2014,0,2,0,0
Buff-tailed Bumblebee,BOMBUS terrestris,2014,0,3,0,0
Honeybee,APIS mellifera,2014,0,1,0,0
a white-tailed bumblebee,BOMBUS lucorum s.l.,2014,0,2,0,0
Buff-tailed Bumblebee,BOMBUS terrestris,2014,0,3,0,0
Early Bumblebee,BOMBUS pratorum,2014,0,1,0,0
a white-tailed bumblebee,BOMBUS lucorum s.l.,2014,0,2,0,0
Indet. Bee,Bombus sp.,2014,0,0,0,1
Early Bumblebee,BOMBUS pratorum,2014,0,1,0,0
Buff-tailed Bumblebee,BOMBUS terrestris,2014,0,1,0,0
Indet. Bee,Bombus sp.,2014,0,0,0,1
Common Carder,BOMBUS pascuorum,2014,0,2,0,0
Buff-tailed Bumblebee,BOMBUS terrestris,2014,0,1,0,0
Early Bumblebee,BOMBUS pratorum,2014,0,1,0,0
Common Carder,BOMBUS pascuorum,2014,0,2,0,0
Red-tailed Bumblebee,BOMBUS lapidarius,2014,0,2,0,0
Early Bumblebee,BOMBUS pratorum,2014,0,1,0,0
Common Carder,BOMBUS pascuorum,2014,0,2,0,0
Red-tailed Bumblebee,BOMBUS lapidarius,2014,0,2,0,0
Common Carder,BOMBUS pascuorum,2014,0,2,0,0
Tree Bumblebee,BOMBUS hypnorum,2014,1,3,0,0
a white-tailed bumblebee,BOMBUS lucorum s.l.,2014,0,1,0,0
Early Bumblebee,BOMBUS pratorum,2014,0,6,0,0
Tree Bumblebee,BOMBUS hypnorum,2014,2,15,2,0
Early Bumblebee,BOMBUS pratorum,2014,0,1,0,0
Buff-tailed Bumblebee,BOMBUS terrestris,2014,0,1,0,0
Tree Bumblebee,BOMBUS hypnorum,2014,1,0,0,0
Early Bumblebee,BOMBUS pratorum,2014,0,2,0,0
Indet. Bee,Bombus sp.,2014,0,0,0,1
Tree Bumblebee,BOMBUS hypnorum,2014,0,21,0,0
Early Bumblebee,BOMBUS pratorum,2014,0,11,0,0
Red-tailed Bumblebee,BOMBUS lapidarius,2014,0,3,0,0
Buff-tailed Bumblebee,BOMBUS terrestris,2014,0,8,0,0
Tree Bumblebee,BOMBUS hypnorum,2014,0,3,0,0
Early Bumblebee,BOMBUS pratorum,2014,0,4,0,0
Buff-tailed Bumblebee,BOMBUS terrestris,2014,0,1,0,0
Tree Bumblebee,BOMBUS hypnorum,2014,0,10,0,0
Early Bumblebee,BOMBUS pratorum,2014,0,2,0,0
Buff-tailed Bumblebee,BOMBUS terrestris,2014,0,2,0,0
Tree Bumblebee,BOMBUS hypnorum,2014,0,1,0,0
Buff-tailed Bumblebee,BOMBUS terrestris,2014,0,3,0,0
Tree Bumblebee,BOMBUS hypnorum,2014,0,6,0,0
Early Bumblebee,BOMBUS pratorum,2014,0,4,0,0
Red-tailed Bumblebee,BOMBUS lapidarius,2014,1,0,0,0
Early Bumblebee,BOMBUS pratorum,2014,0,2,0,0
Buff-tailed Bumblebee,BOMBUS terrestris,2014,0,2,0,0
Common Carder,BOMBUS pascuorum,2014,1,0,0,0
Tree Bumblebee,BOMBUS hypnorum,2014,0,9,0,0
Early Bumblebee,BOMBUS pratorum,2014,1,0,0,0
Buff-tailed Bumblebee,BOMBUS terrestris,2014,0,4,0,0
Honeybee,APIS mellifera,2014,0,1,0,0
Tree Bumblebee,BOMBUS hypnorum,2014,1,4,0,0
Red-tailed Bumblebee,BOMBUS lapidarius,2014,2,0,0,0
Buff-tailed Bumblebee,BOMBUS terrestris,2014,0,2,0,0
Early Bumblebee,BOMBUS pratorum,2014,0,2,0,0
Common Carder,BOMBUS pascuorum,2014,0,0,0,0
Buff-tailed Bumblebee,BOMBUS terrestris,2014,0,1,0,0
Buff-tailed Bumblebee,BOMBUS terrestris,2014,1,1,0,0
Red-tailed Bumblebee,BOMBUS lapidarius,2014,2,0,0,0
Garden Bumblebee,BOMBUS hortorum,2014,1,0,0,0
Buff-tailed Bumblebee,BOMBUS terrestris,2014,0,1,0,0
Buff-tailed Bumblebee,BOMBUS terrestris,2014,2,0,0,0
Common Carder,BOMBUS pascuorum,2014,0,2,0,0
a white-tailed bumblebee,BOMBUS lucorum s.l.,2014,2,0,0,0
Buff-tailed Bumblebee,BOMBUS terrestris,2014,3,0,0,0
Buff-tailed Bumblebee,BOMBUS terrestris,2014,1,0,0,0
Buff-tailed Bumblebee,BOMBUS terrestris,2014,1,0,0,0
Buff-tailed Bumblebee,BOMBUS terrestris,2014,2,0,0,0
Common Carder,BOMBUS pascuorum,2014,2,0,0,0
Tree Bumblebee,BOMBUS hypnorum,2014,1,0,0,0
a white-tailed bumblebee,BOMBUS lucorum s.l.,2014,1,0,0,0
Buff-tailed Bumblebee,BOMBUS terrestris,2014,10,0,0,0
a white-tailed bumblebee,BOMBUS lucorum s.l.,2014,2,4,0,0
Common Carder,BOMBUS pascuorum,2014,1,8,0,0
Buff-tailed Bumblebee,BOMBUS terrestris,2014,3,10,0,0
Tree Bumblebee,BOMBUS hypnorum,2014,0,4,0,0
Honeybee,APIS mellifera,2014,0,0,0,7
a white-tailed bumblebee,BOMBUS lucorum s.l.,2014,1,0,0,0
Garden Bumblebee,BOMBUS hortorum,2014,0,3,0,0
Buff-tailed Bumblebee,BOMBUS terrestris,2014,2,19,0,0
Common Carder,BOMBUS pascuorum,2014,2,0,0,0
Common Carder,BOMBUS pascuorum,2014,0,3,0,0
Tree Bumblebee,BOMBUS hypnorum,2014,1,0,0,0
Tree Bumblebee,BOMBUS hypnorum,2014,1,0,0,0
Buff-tailed Bumblebee,BOMBUS terrestris,2014,1,0,0,0
Tree Bumblebee,BOMBUS hypnorum,2014,0,2,0,0
Buff-tailed Bumblebee,BOMBUS terrestris,2014,2,0,0,0
Tree Bumblebee,BOMBUS hypnorum,2014,0,1,0,0
Common Carder,BOMBUS pascuorum,2014,0,3,0,0
Buff-tailed Bumblebee,BOMBUS terrestris,2014,0,1,0,0
Early Bumblebee,BOMBUS pratorum,2014,0,2,0,0
Red-tailed Bumblebee,BOMBUS lapidarius,2014,0,1,0,0
Buff-tailed Bumblebee,BOMBUS terrestris,2014,1,1,0,0
Early Bumblebee,BOMBUS pratorum,2014,0,2,0,0
Common Carder,BOMBUS pascuorum,2014,0,1,0,0
Red-tailed Bumblebee,BOMBUS lapidarius,2014,0,2,0,0
Buff-tailed Bumblebee,BOMBUS terrestris,2014,0,2,0,0
Early Bumblebee,BOMBUS pratorum,2014,0,1,0,0
Common Carder,BOMBUS pascuorum,2014,0,4,0,0
Early Bumblebee,BOMBUS pratorum,2014,0,2,1,0
Common Carder,BOMBUS pascuorum,2014,0,1,0,0
Tree Bumblebee,BOMBUS hypnorum,2014,0,4,0,0
Buff-tailed Bumblebee,BOMBUS terrestris,2014,3,4,0,0
Early Bumblebee,BOMBUS pratorum,2014,0,3,3,0
Common Carder,BOMBUS pascuorum,2014,0,2,0,0
Common Carder,BOMBUS pascuorum,2014,1,0,0,1
Red-tailed Bumblebee,BOMBUS lapidarius,2014,2,0,0,0
Garden Bumblebee,BOMBUS hortorum,2014,1,0,0,0
Buff-tailed Bumblebee,BOMBUS terrestris,2014,2,0,0,0
Red-tailed Bumblebee,BOMBUS lapidarius,2014,1,0,0,0
Early Bumblebee,BOMBUS pratorum,2014,1,0,0,0
Red-tailed Bumblebee,BOMBUS lapidarius,2014,1,0,0,0
Buff-tailed Bumblebee,BOMBUS terrestris,2014,1,0,0,0
Tree Bumblebee,BOMBUS hypnorum,2014,1,0,0,0
Red-tailed Bumblebee,BOMBUS lapidarius,2014,4,0,0,0
Buff-tailed Bumblebee,BOMBUS terrestris,2014,1,0,0,0
Common Carder,BOMBUS pascuorum,2014,1,0,0,0
Garden Bumblebee,BOMBUS hortorum,2014,0,1,0,0
Red-tailed Cuckoo Bumblebee,BOMBUS rupestris,2014,1,0,0,0
Red-tailed Cuckoo Bumblebee,BOMBUS rupestris,2014,1,0,0,0
Southern Cuckoo Bumblebee,BOMBUS vestalis,2014,1,0,0,0
Red-tailed Bumblebee,BOMBUS lapidarius,2014,1,0,0,0
Buff-tailed Bumblebee,BOMBUS terrestris,2014,1,0,0,0
Southern Cuckoo Bumblebee,BOMBUS vestalis,2014,1,0,0,0
Buff-tailed Bumblebee,BOMBUS terrestris,2014,1,0,0,0
Red-tailed Bumblebee,BOMBUS lapidarius,2014,1,0,0,0
Red-tailed Bumblebee,BOMBUS lapidarius,2014,1,0,0,0
Buff-tailed Bumblebee,BOMBUS terrestris,2014,2,0,0,0
Buff-tailed Bumblebee,BOMBUS terrestris,2014,1,0,0,0
Buff-tailed Bumblebee,BOMBUS terrestris,2014,2,0,0,0
Indet. Bee,Bombus sp.,2014,0,0,0,7
Indet. Bee,Bombus sp.,2014,0,0,0,3
Indet. Bee,Bombus sp.,2014,0,0,0,9
Honeybee,APIS mellifera,2014,0,6,0,0
Tree Bumblebee,BOMBUS hypnorum,2014,0,1,0,0
a white-tailed bumblebee,BOMBUS lucorum s.l.,2014,0,2,0,0
Common Carder,BOMBUS pascuorum,2014,2,3,0,0
Garden Bumblebee,BOMBUS hortorum,2014,1,0,0,0
Honeybee,APIS mellifera,2014,0,2,0,0
a white-tailed bumblebee,BOMBUS lucorum s.l.,2014,1,0,0,0
Common Carder,BOMBUS pascuorum,2014,0,1,0,0
Buff-tailed Bumblebee,BOMBUS terrestris,2014,0,2,0,0
Honeybee,APIS mellifera,2014,0,3,0,0
Buff-tailed Bumblebee,BOMBUS terrestris,2014,0,1,0,0
Red-tailed Bumblebee,BOMBUS lapidarius,2014,0,6,0,0
Honeybee,APIS mellifera,2014,0,13,0,0
Tree Bumblebee,BOMBUS hypnorum,2014,1,3,0,0
White/Buff-tailed Bumblebee workers,Bombus lucorum/terrestris,2014,0,6,0,0
a white-tailed bumblebee,BOMBUS lucorum s.l.,2014,2,3,1,0
Common Carder,BOMBUS pascuorum,2014,3,5,0,0
Garden Bumblebee,BOMBUS hortorum,2014,2,0,0,0
Buff-tailed Bumblebee,BOMBUS terrestris,2014,0,5,1,0
Red-tailed Bumblebee,BOMBUS lapidarius,2014,0,2,0,0
Honeybee,APIS mellifera,2014,0,1,0,0
Red-tailed Bumblebee,BOMBUS lapidarius,2014,0,4,0,0
Buff-tailed Bumblebee,BOMBUS terrestris,2014,0,1,0,0
Indet. Bee,Bombus sp.,2014,0,1,0,0
Indet. Bee,Bombus sp.,2014,0,1,0,0
Early Bumblebee,BOMBUS pratorum,2014,0,1,0,0
Buff-tailed Bumblebee,BOMBUS terrestris,2014,0,1,0,0
Indet. Bee,Bombus sp.,2014,0,1,0,0
Forest Cuckoo Bumblebee,BOMBUS sylvestris,2014,0,0,1,0
a white-tailed bumblebee,BOMBUS lucorum s.l.,2014,0,3,0,1
Common Carder,BOMBUS pascuorum,2014,0,0,0,1
Indet. Bee,Bombus sp.,2014,0,0,0,1
Common Carder,BOMBUS pascuorum,2014,0,0,0,1
Common Carder,BOMBUS pascuorum,2014,0,0,0,1
Early Bumblebee,BOMBUS pratorum,2014,0,4,0,0
a white-tailed bumblebee,BOMBUS lucorum s.l.,2014,1,0,0,0
a white-tailed bumblebee,BOMBUS lucorum s.l.,2014,1,0,0,0
White/Buff-tailed Bumblebee workers,Bombus lucorum/terrestris,2014,0,1,0,0
Common Carder,BOMBUS pascuorum,2014,1,0,0,0
a white-tailed bumblebee,BOMBUS lucorum s.l.,2014,0,2,0,0
Common Carder,BOMBUS pascuorum,2014,1,0,0,0
Tree Bumblebee,BOMBUS hypnorum,2014,0,1,0,1
White/Buff-tailed Bumblebee workers,Bombus lucorum/terrestris,2014,0,0,0,2
Honeybee,APIS mellifera,2014,0,2,0,0
Tree Bumblebee,BOMBUS hypnorum,2014,0,1,0,0
Red-tailed Bumblebee,BOMBUS lapidarius,2014,0,2,0,0
White/Buff-tailed Bumblebee workers,Bombus lucorum/terrestris,2014,0,3,0,6
Early Bumblebee,BOMBUS pratorum,2014,0,0,4,0
Common Carder,BOMBUS pascuorum,2014,0,1,0,0
Red-tailed Bumblebee,BOMBUS lapidarius,2014,0,1,0,0
White/Buff-tailed Bumblebee workers,Bombus lucorum/terrestris,2014,0,2,0,0
Early Bumblebee,BOMBUS pratorum,2014,0,1,0,0
Early Bumblebee,BOMBUS pratorum,2014,0,1,0,0
White/Buff-tailed Bumblebee workers,Bombus lucorum/terrestris,2014,0,1,0,0
Early Bumblebee,BOMBUS pratorum,2014,0,1,0,0
Tree Bumblebee,BOMBUS hypnorum,2014,0,0,0,2
Early Bumblebee,BOMBUS pratorum,2014,0,2,2,0
Common Carder,BOMBUS pascuorum,2014,0,0,0,1
White/Buff-tailed Bumblebee workers,Bombus lucorum/terrestris,2014,0,0,0,1
Tree Bumblebee,BOMBUS hypnorum,2014,0,0,0,1
White/Buff-tailed Bumblebee workers,Bombus lucorum/terrestris,2014,0,1,0,6
Honeybee,APIS mellifera,2014,0,1,0,0
Red-tailed Bumblebee,BOMBUS lapidarius,2014,0,1,0,0
Buff-tailed Bumblebee,BOMBUS terrestris,2014,0,0,0,2
Early Bumblebee,BOMBUS pratorum,2014,0,3,2,0
Tree Bumblebee,BOMBUS hypnorum,2014,0,0,0,1
Early Bumblebee,BOMBUS pratorum,2014,0,2,1,2
Buff-tailed Bumblebee,BOMBUS terrestris,2014,0,0,0,1
Tree Bumblebee,BOMBUS hypnorum,2014,0,1,0,0
Early Bumblebee,BOMBUS pratorum,2014,0,1,0,0
Honeybee,APIS mellifera,2014,0,2,0,0
Tree Bumblebee,BOMBUS hypnorum,2014,0,2,0,0
Early Bumblebee,BOMBUS pratorum,2014,0,1,0,0
Indet. Bee,Bombus sp.,2014,0,0,0,0
Early Bumblebee,BOMBUS pratorum,2014,0,1,0,0
Buff-tailed Bumblebee,BOMBUS terrestris,2014,0,1,0,0
Common Carder,BOMBUS pascuorum,2014,0,1,0,0
Common Carder,BOMBUS pascuorum,2014,0,3,0,0
Early Bumblebee,BOMBUS pratorum,2014,0,1,0,0
Early Bumblebee,BOMBUS pratorum,2014,0,1,0,0
Early Bumblebee,BOMBUS pratorum,2014,0,4,0,0
Buff-tailed Bumblebee,BOMBUS terrestris,2014,0,1,0,0
Indet. Bee,Bombus sp.,2014,1,0,0,0
Indet. Bee,Bombus sp.,2014,1,0,0,0
a white-tailed bumblebee,BOMBUS lucorum s.l.,2014,1,0,0,0
Common Carder,BOMBUS pascuorum,2014,0,0,0,1
Early Bumblebee,BOMBUS pratorum,2014,1,0,0,0
Indet. Bee,Bombus sp.,2014,1,0,0,0
Buff-tailed Bumblebee,BOMBUS terrestris,2014,1,0,0,0
Honeybee,APIS mellifera,2014,0,1,0,0
White/Buff-tailed Bumblebee workers,Bombus lucorum/terrestris,2014,0,1,0,0
Common Carder,BOMBUS pascuorum,2014,0,1,0,0
Early Bumblebee,BOMBUS pratorum,2014,0,2,0,0
Common Carder,BOMBUS pascuorum,2014,0,1,0,0
a white-tailed bumblebee,BOMBUS lucorum s.l.,2014,0,1,0,0
Tree Bumblebee,BOMBUS hypnorum,2014,0,5,0,0
Indet. Bee,Bombus sp.,2014,0,0,0,1
Tree Bumblebee,BOMBUS hypnorum,2014,1,0,0,0
Buff-tailed Bumblebee,BOMBUS terrestris,2014,0,2,0,0
Buff-tailed Bumblebee,BOMBUS terrestris,2014,0,1,0,0
Gypsy Cuckoo Bumblebee,BOMBUS bohemicus,2014,1,0,0,0
Indet. Bee,Bombus sp.,2014,1,0,0,0
Red-tailed Cuckoo Bumblebee,BOMBUS rupestris,2014,1,0,0,0
Red-tailed Cuckoo Bumblebee,BOMBUS rupestris,2014,1,0,0,0
Gypsy Cuckoo Bumblebee,BOMBUS bohemicus,2014,1,0,0,0
Red-tailed Bumblebee,BOMBUS lapidarius,2014,1,0,0,0
Common Carder,BOMBUS pascuorum,2014,2,0,0,0
Early Bumblebee,BOMBUS pratorum,2014,0,1,0,0
Southern Cuckoo Bumblebee,BOMBUS vestalis,2014,1,0,0,0
Red-tailed Bumblebee,BOMBUS lapidarius,2014,1,0,0,0
Buff-tailed Bumblebee,BOMBUS terrestris,2014,3,0,0,0
Indet. Bee,Bombus sp.,2014,0,0,0,0
Early Bumblebee,BOMBUS pratorum,2014,0,1,0,0
Buff-tailed Bumblebee,BOMBUS terrestris,2014,1,0,0,0
Southern Cuckoo Bumblebee,BOMBUS vestalis,2014,1,0,0,0
Common Carder,BOMBUS pascuorum,2014,2,0,0,0
Forest Cuckoo Bumblebee,BOMBUS sylvestris,2014,0,0,0,1
Honeybee,APIS mellifera,2014,0,23,0,0
Honeybee,APIS mellifera,2014,0,1,0,0
Forest Cuckoo Bumblebee,BOMBUS sylvestris,2014,0,0,0,4
Common Carder,BOMBUS pascuorum,2014,0,1,0,0
Common Carder,BOMBUS pascuorum,2014,0,1,0,0
Common Carder,BOMBUS pascuorum,2014,0,2,0,0
Common Carder,BOMBUS pascuorum,2014,0,1,0,0
Common Carder,BOMBUS pascuorum,2014,0,3,0,0
Garden Bumblebee,BOMBUS hortorum,2014,1,0,0,0
Early Bumblebee,BOMBUS pratorum,2014,2,11,0,0
Early Bumblebee,BOMBUS pratorum,2014,2,0,0,0
Early Bumblebee,BOMBUS pratorum,2014,3,5,0,0
Early Bumblebee,BOMBUS pratorum,2014,3,0,0,0
Honeybee,APIS mellifera,2014,0,1,0,0
Tree Bumblebee,BOMBUS hypnorum,2014,1,3,0,0
Tree Bumblebee,BOMBUS hypnorum,2014,0,1,0,0
Common Carder,BOMBUS pascuorum,2014,0,1,0,0
Tree Bumblebee,BOMBUS hypnorum,2014,0,6,0,0
Tree Bumblebee,BOMBUS hypnorum,2014,0,1,0,0
Early Bumblebee,BOMBUS pratorum,2014,0,0,1,0
Honeybee,APIS mellifera,2014,0,1,0,0
Tree Bumblebee,BOMBUS hypnorum,2014,0,2,0,0
Early Bumblebee,BOMBUS pratorum,2014,0,1,0,0
Honeybee,APIS mellifera,2014,0,1,0,0
Honeybee,APIS mellifera,2014,0,1,0,0
Honeybee,APIS mellifera,2014,0,2,0,0
Honeybee,APIS mellifera,2014,0,5,0,0
Tree Bumblebee,BOMBUS hypnorum,2014,0,7,0,0
Honeybee,APIS mellifera,2014,0,1,0,0
Honeybee,APIS mellifera,2014,0,1,0,0
Honeybee,APIS mellifera,2014,0,1,0,0
Honeybee,APIS mellifera,2014,0,1,0,0
Early Bumblebee,BOMBUS pratorum,2014,0,1,0,0
Common Carder,BOMBUS pascuorum,2014,0,2,0,0
Indet. Bee,Bombus sp.,2014,0,0,0,1
Early Bumblebee,BOMBUS pratorum,2014,0,2,0,0
a white-tailed bumblebee,BOMBUS lucorum s.l.,2014,0,0,0,0
a white-tailed bumblebee,BOMBUS lucorum s.l.,2014,0,1,0,0
a white-tailed bumblebee,BOMBUS lucorum s.l.,2014,0,2,0,0
a white-tailed bumblebee,BOMBUS lucorum s.l.,2014,0,2,0,0
a white-tailed bumblebee,BOMBUS lucorum s.l.,2014,0,1,0,0
a white-tailed bumblebee,BOMBUS lucorum s.l.,2014,0,3,0,0
Indet. Bee,Bombus sp.,2014,0,0,0,0
Garden Bumblebee,BOMBUS hortorum,2014,2,0,0,0
Red-tailed Bumblebee,BOMBUS lapidarius,2014,0,3,0,0
Red-tailed Bumblebee,BOMBUS lapidarius,2014,0,3,0,0
Red-tailed Bumblebee,BOMBUS lapidarius,2014,0,1,0,0
Early Bumblebee,BOMBUS pratorum,2014,0,2,0,0
Buff-tailed Bumblebee,BOMBUS terrestris,2014,0,6,0,0
Buff-tailed Bumblebee,BOMBUS terrestris,2014,0,5,0,1
Common Carder,BOMBUS pascuorum,2014,0,2,0,0
Red-tailed Bumblebee,BOMBUS lapidarius,2014,0,1,0,0
Buff-tailed Bumblebee,BOMBUS terrestris,2014,1,8,0,0
Buff-tailed Bumblebee,BOMBUS terrestris,2014,0,1,0,0
Buff-tailed Bumblebee,BOMBUS terrestris,2014,0,1,0,0
Early Bumblebee,BOMBUS pratorum,2014,1,0,0,0
a white-tailed bumblebee,BOMBUS lucorum s.l.,2014,1,0,0,0
Honeybee,APIS mellifera,2014,0,1,0,0
Buff-tailed Bumblebee,BOMBUS terrestris,2014,1,0,0,0
a white-tailed bumblebee,BOMBUS lucorum s.l.,2014,1,0,0,0
Forest Cuckoo Bumblebee,BOMBUS sylvestris,2014,1,0,0,0
Honeybee,APIS mellifera,2014,0,1,0,0
Honeybee,APIS mellifera,2014,0,6,0,0
Common Carder,BOMBUS pascuorum,2014,0,0,0,1
Common Carder,BOMBUS pascuorum,2014,0,0,0,1
Buff-tailed Bumblebee,BOMBUS terrestris,2014,0,3,0,0
Common Carder,BOMBUS pascuorum,2014,0,0,0,1
Common Carder,BOMBUS pascuorum,2014,2,0,0,0
Garden Bumblebee,BOMBUS hortorum,2014,4,0,0,0
a white-tailed bumblebee,BOMBUS lucorum s.l.,2014,1,0,0,0
Tree Bumblebee,BOMBUS hypnorum,2014,0,1,0,0
Common Carder,BOMBUS pascuorum,2014,1,1,0,0
Common Carder,BOMBUS pascuorum,2014,1,0,0,0
Garden Bumblebee,BOMBUS hortorum,2014,1,0,0,0
Red-tailed Bumblebee,BOMBUS lapidarius,2014,1,0,0,0
Common Carder,BOMBUS pascuorum,2014,1,0,0,0
Common Carder,BOMBUS pascuorum,2014,1,0,0,0
Indet. Bee,Bombus sp.,2014,0,0,0,1
Early Bumblebee,BOMBUS pratorum,2014,0,1,0,0
Garden Bumblebee,BOMBUS hortorum,2014,1,0,0,0
Indet. Bee,Bombus sp.,2014,1,0,0,0
Red-tailed Bumblebee,BOMBUS lapidarius,2014,1,0,0,0
Tree Bumblebee,BOMBUS hypnorum,2014,0,1,0,0
Early Bumblebee,BOMBUS pratorum,2014,0,1,0,0
Tree Bumblebee,BOMBUS hypnorum,2014,1,0,0,0
Red-tailed Bumblebee,BOMBUS lapidarius,2014,1,0,0,0
Common Carder,BOMBUS pascuorum,2014,1,7,0,0
Garden Bumblebee,BOMBUS hortorum,2014,0,1,0,0
Red-tailed Bumblebee,BOMBUS lapidarius,2014,2,1,0,0
Red-tailed Cuckoo Bumblebee,BOMBUS rupestris,2014,1,0,0,0
Early Bumblebee,BOMBUS pratorum,2014,0,8,0,0
Red-tailed Bumblebee,BOMBUS lapidarius,2014,5,1,0,0
Common Carder,BOMBUS pascuorum,2014,0,1,0,0
Buff-tailed Bumblebee,BOMBUS terrestris,2014,1,0,0,0
Buff-tailed Bumblebee,BOMBUS terrestris,2014,1,0,0,0
Tree Bumblebee,BOMBUS hypnorum,2014,0,1,0,0
Common Carder,BOMBUS pascuorum,2014,0,1,0,0
Indet. Bee,Bombus sp.,2014,0,7,0,0
White/Buff-tailed Bumblebee workers,Bombus lucorum/terrestris,2014,0,5,0,0
Tree Bumblebee,BOMBUS hypnorum,2014,0,3,0,0
a white-tailed bumblebee,BOMBUS lucorum s.l.,2014,1,0,0,0
Indet. Bee,Bombus sp.,2014,1,1,0,0
Tree Bumblebee,BOMBUS hypnorum,2014,0,1,0,0
Buff-tailed Bumblebee,BOMBUS terrestris,2014,1,0,0,0
Garden Bumblebee,BOMBUS hortorum,2014,0,1,0,0
Early Bumblebee,BOMBUS pratorum,2014,0,5,1,0
Tree Bumblebee,BOMBUS hypnorum,2014,0,2,0,0
Buff-tailed Bumblebee,BOMBUS terrestris,2014,0,1,0,0
Buff-tailed Bumblebee,BOMBUS terrestris,2014,0,1,0,0
Garden Bumblebee,BOMBUS hortorum,2014,0,2,0,0
Common Carder,BOMBUS pascuorum,2014,0,2,0,0
Early Bumblebee,BOMBUS pratorum,2014,0,1,0,0
Early Bumblebee,BOMBUS pratorum,2014,0,1,0,0
Common Carder,BOMBUS pascuorum,2014,0,2,0,0
Buff-tailed Bumblebee,BOMBUS terrestris,2014,0,3,0,0
Early Bumblebee,BOMBUS pratorum,2014,0,5,0,0
Red-tailed Bumblebee,BOMBUS lapidarius,2014,1,0,0,0
Garden Bumblebee,BOMBUS hortorum,2014,1,0,0,0
Common Carder,BOMBUS pascuorum,2014,1,0,0,0
Buff-tailed Bumblebee,BOMBUS terrestris,2014,1,0,0,0
Indet. Bee,Bombus sp.,2014,0,0,0,2
Common Carder,BOMBUS pascuorum,2014,1,1,0,0
White/Buff-tailed Bumblebee workers,Bombus lucorum/terrestris,2014,0,1,0,0
Honeybee,APIS mellifera,2014,0,1,0,0
Indet. Bee,Bombus sp.,2014,0,0,0,1
Barbut's Cuckoo Bumblebee,BOMBUS barbutellus,2014,1,0,0,0
Common Carder,BOMBUS pascuorum,2014,0,1,0,0
Red-tailed Bumblebee,BOMBUS lapidarius,2014,1,0,0,0
Buff-tailed Bumblebee,BOMBUS terrestris,2014,1,0,0,0
Common Carder,BOMBUS pascuorum,2014,0,1,0,0
Common Carder,BOMBUS pascuorum,2014,0,0,0,0
Early Bumblebee,BOMBUS pratorum,2014,0,1,0,0
Garden Bumblebee,BOMBUS hortorum,2014,0,1,0,0
Common Carder,BOMBUS pascuorum,2014,0,1,0,0
Indet. Bee,Bombus sp.,2014,0,0,0,3
Common Carder,BOMBUS pascuorum,2014,1,2,0,0
Garden Bumblebee,BOMBUS hortorum,2014,0,1,0,0
Indet. Bee,Bombus sp.,2014,0,2,0,1
Common Carder,BOMBUS pascuorum,2014,0,4,0,0
Early Bumblebee,BOMBUS pratorum,2014,0,2,0,0
Indet. Bee,Bombus sp.,2014,0,1,0,0
Honeybee,APIS mellifera,2014,0,1,0,0
Tree Bumblebee,BOMBUS hypnorum,2014,0,0,1,0
Early Bumblebee,BOMBUS pratorum,2014,1,1,0,0
Tree Bumblebee,BOMBUS hypnorum,2014,0,1,0,0
Indet. Bee,Bombus sp.,2014,0,3,0,0
Indet. Bee,Bombus sp.,2014,0,0,0,1
Common Carder,BOMBUS pascuorum,2014,0,6,0,0
Garden Bumblebee,BOMBUS hortorum,2014,0,1,0,0
Common Carder,BOMBUS pascuorum,2014,0,1,0,0
Indet. Bee,Bombus sp.,2014,0,1,0,0
Honeybee,APIS mellifera,2014,0,6,0,0
Common Carder,BOMBUS pascuorum,2014,0,1,0,0
a white-tailed bumblebee,BOMBUS lucorum s.l.,2014,1,0,0,0
Southern Cuckoo Bumblebee,BOMBUS vestalis,2014,1,0,0,0
Indet. Bee,Bombus sp.,2014,0,0,0,1
Common Carder,BOMBUS pascuorum,2014,0,2,0,0
Early Bumblebee,BOMBUS pratorum,2014,0,3,0,0
Red-tailed Bumblebee,BOMBUS lapidarius,2014,1,0,0,0
Southern Cuckoo Bumblebee,BOMBUS vestalis,2014,1,0,0,0
Garden Bumblebee,BOMBUS hortorum,2014,0,1,0,0
Indet. Bee,Bombus sp.,2014,0,0,0,2
Common Carder,BOMBUS pascuorum,2014,3,2,0,0
Garden Bumblebee,BOMBUS hortorum,2014,0,2,0,0
Early Bumblebee,BOMBUS pratorum,2014,0,1,0,0
Common Carder,BOMBUS pascuorum,2014,0,1,0,0
Indet. Bee,Bombus sp.,2014,0,1,0,0
