Species,Latin Name,Year,Queens,Workers,Males,Unknown 
a white-tailed bumblebee,BOMBUS lucorum s.l.,2016,0,9,0,0
Buff-tailed Bumblebee,BOMBUS terrestris,2016,0,1,0,0
Common Carder,BOMBUS pascuorum,2016,0,1,0,0
Common Carder,BOMBUS pascuorum,2016,0,0,2,0
Buff-tailed Bumblebee,BOMBUS terrestris,2016,0,0,1,0
Common Carder,BOMBUS pascuorum,2016,0,0,1,0
Common Carder,BOMBUS pascuorum,2016,0,3,0,0
Common Carder,BOMBUS pascuorum,2016,0,0,1,0
Garden Bumblebee,BOMBUS hortorum,2016,0,1,0,0
Common Carder,BOMBUS pascuorum,2016,0,1,0,0
Heath Bumblebee,BOMBUS jonellus,2016,0,4,0,0
Buff-tailed Bumblebee,BOMBUS terrestris,2016,0,2,0,0
a white-tailed bumblebee,BOMBUS lucorum s.l.,2016,0,5,2,0
a white-tailed bumblebee,BOMBUS lucorum s.l.,2016,0,1,0,0
a white-tailed bumblebee,BOMBUS lucorum s.l.,2016,0,1,1,0
a white-tailed bumblebee,BOMBUS lucorum s.l.,2016,0,1,0,0
Red-tailed Bumblebee,BOMBUS lapidarius,2016,0,1,0,0
Buff-tailed Bumblebee,BOMBUS terrestris,2016,1,0,0,0
White/Buff-tailed Bumblebee workers,Bombus lucorum/terrestris,2016,0,6,0,0
Common Carder,BOMBUS pascuorum,2016,0,2,0,0
Common Carder,BOMBUS pascuorum,2016,0,3,0,0
Common Carder,BOMBUS pascuorum,2016,0,1,0,0
a white-tailed bumblebee,BOMBUS lucorum s.l.,2016,3,8,0,0
a white-tailed bumblebee,BOMBUS lucorum s.l.,2016,0,1,0,0
a white-tailed bumblebee,BOMBUS lucorum s.l.,2016,4,13,0,0
Common Carder,BOMBUS pascuorum,2016,0,2,3,7
Garden Bumblebee,BOMBUS hortorum,2016,0,6,0,0
Common Carder,BOMBUS pascuorum,2016,0,1,3,2
Common Carder,BOMBUS pascuorum,2016,0,0,0,4
Common Carder,BOMBUS pascuorum,2016,0,11,0,0
Common Carder,BOMBUS pascuorum,2016,0,1,0,0
Buff-tailed Bumblebee,BOMBUS terrestris,2016,1,0,0,0
Common Carder,BOMBUS pascuorum,2016,0,1,0,0
Common Carder,BOMBUS pascuorum,2016,0,1,0,0
Red-tailed Bumblebee,BOMBUS lapidarius,2016,2,0,0,0
Garden Bumblebee,BOMBUS hortorum,2016,1,0,0,0
Common Carder,BOMBUS pascuorum,2016,0,1,0,0
Honeybee,APIS mellifera,2016,0,0,0,1
Honeybee,APIS mellifera,2016,0,0,0,73
Honeybee,APIS mellifera,2016,0,0,0,1
Indet. Bee,Bombus sp.,2016,0,0,0,1
Honeybee,APIS mellifera,2016,0,0,0,2
Honeybee,APIS mellifera,2016,0,0,0,2
Common Carder,BOMBUS pascuorum,2016,1,0,0,0
Honeybee,APIS mellifera,2016,0,0,0,1
Common Carder,BOMBUS pascuorum,2016,1,0,0,0
Honeybee,APIS mellifera,2016,0,1,0,0
Honeybee,APIS mellifera,2016,0,0,0,5
Common Carder,BOMBUS pascuorum,2016,0,1,0,3
Buff-tailed Bumblebee,BOMBUS terrestris,2016,1,0,0,0
a white-tailed bumblebee,BOMBUS lucorum s.l.,2016,0,1,0,0
Common Carder,BOMBUS pascuorum,2016,0,6,0,0
Buff-tailed Bumblebee,BOMBUS terrestris,2016,0,0,3,0
Buff-tailed Bumblebee,BOMBUS terrestris,2016,0,1,0,0
Common Carder,BOMBUS pascuorum,2016,0,3,0,0
Buff-tailed Bumblebee,BOMBUS terrestris,2016,0,0,1,0
a white-tailed bumblebee,BOMBUS lucorum s.l.,2016,3,0,0,4
Buff-tailed Bumblebee,BOMBUS terrestris,2016,1,0,0,5
Buff-tailed Bumblebee,BOMBUS terrestris,2016,2,0,0,4
Buff-tailed Bumblebee,BOMBUS terrestris,2016,3,0,0,6
a white-tailed bumblebee,BOMBUS lucorum s.l.,2016,4,0,0,8
Buff-tailed Bumblebee,BOMBUS terrestris,2016,0,1,0,0
Tree Bumblebee,BOMBUS hypnorum,2016,0,1,0,0
Shrill Carder,BOMBUS sylvarum,2016,0,1,0,0
Common Carder,BOMBUS pascuorum,2016,0,1,0,0
Honeybee,APIS mellifera,2016,0,1,0,0
Shrill Carder,BOMBUS sylvarum,2016,0,2,0,0
Common Carder,BOMBUS pascuorum,2016,0,9,0,0
Red-tailed Bumblebee,BOMBUS lapidarius,2016,0,1,0,0
White/Buff-tailed Bumblebee workers,Bombus lucorum/terrestris,2016,0,11,0,0
a white-tailed bumblebee,BOMBUS lucorum s.l.,2016,0,3,0,0
Buff-tailed Bumblebee,BOMBUS terrestris,2016,0,1,0,0
Brown-banded Carder,BOMBUS humilis,2016,0,2,0,0
Common Carder,BOMBUS pascuorum,2016,0,4,0,0
Shrill Carder,BOMBUS sylvarum,2016,0,1,0,0
Early Bumblebee,BOMBUS pratorum,2016,0,0,1,0
Buff-tailed Bumblebee,BOMBUS terrestris,2016,1,2,0,0
Heath Bumblebee,BOMBUS jonellus,2016,0,2,0,0
White/Buff-tailed Bumblebee workers,Bombus lucorum/terrestris,2016,0,5,0,0
Heath Bumblebee,BOMBUS jonellus,2016,0,3,0,0
White/Buff-tailed Bumblebee workers,Bombus lucorum/terrestris,2016,0,1,0,0
Heath Bumblebee,BOMBUS jonellus,2016,1,1,0,0
Common Carder,BOMBUS pascuorum,2016,0,3,0,0
Common Carder,BOMBUS pascuorum,2016,2,2,0,0
White/Buff-tailed Bumblebee workers,Bombus lucorum/terrestris,2016,0,3,0,0
Common Carder,BOMBUS pascuorum,2016,0,4,1,0
Buff-tailed Bumblebee,BOMBUS terrestris,2016,1,0,0,0
Common Carder,BOMBUS pascuorum,2016,1,2,0,0
Indet. Bee,Bombus sp.,2016,0,0,0,1
White/Buff-tailed Bumblebee workers,Bombus lucorum/terrestris,2016,0,10,0,0
Common Carder,BOMBUS pascuorum,2016,0,5,0,0
White/Buff-tailed Bumblebee workers,Bombus lucorum/terrestris,2016,0,2,0,0
Common Carder,BOMBUS pascuorum,2016,0,1,0,0
Honeybee,APIS mellifera,2016,0,0,0,3
Early Bumblebee,BOMBUS pratorum,2016,1,0,0,0
White/Buff-tailed Bumblebee workers,Bombus lucorum/terrestris,2016,0,22,0,0
Common Carder,BOMBUS pascuorum,2016,0,19,0,0
Common Carder,BOMBUS pascuorum,2016,0,8,2,0
Honeybee,APIS mellifera,2016,0,0,0,3
White/Buff-tailed Bumblebee workers,Bombus lucorum/terrestris,2016,0,2,0,0
Common Carder,BOMBUS pascuorum,2016,0,5,0,0
Early Bumblebee,BOMBUS pratorum,2016,0,1,1,0
Buff-tailed Bumblebee,BOMBUS terrestris,2016,3,0,1,0
Honeybee,APIS mellifera,2016,0,1,0,0
Honeybee,APIS mellifera,2016,0,1,0,0
Common Carder,BOMBUS pascuorum,2016,0,1,0,0
Common Carder,BOMBUS pascuorum,2016,0,0,1,0
Common Carder,BOMBUS pascuorum,2016,0,4,0,0
Red-tailed Bumblebee,BOMBUS lapidarius,2016,0,0,1,0
Honeybee,APIS mellifera,2016,0,10,0,0
Red-tailed Bumblebee,BOMBUS lapidarius,2016,0,2,0,0
a white-tailed bumblebee,BOMBUS lucorum s.l.,2016,0,1,3,0
Common Carder,BOMBUS pascuorum,2016,1,2,0,0
Honeybee,APIS mellifera,2016,0,5,0,0
Honeybee,APIS mellifera,2016,0,1,0,0
Common Carder,BOMBUS pascuorum,2016,0,3,0,0
Common Carder,BOMBUS pascuorum,2016,0,1,0,0
Common Carder,BOMBUS pascuorum,2016,0,1,0,0
Honeybee,APIS mellifera,2016,0,1,0,0
Indet. Bee,Bombus sp.,2016,0,2,0,0
Common Carder,BOMBUS pascuorum,2016,0,1,0,0
Honeybee,APIS mellifera,2016,0,1,0,0
Honeybee,APIS mellifera,2016,0,2,0,0
Buff-tailed Bumblebee,BOMBUS terrestris,2016,1,0,0,0
Honeybee,APIS mellifera,2016,0,1,0,0
Honeybee,APIS mellifera,2016,0,1,0,0
Common Carder,BOMBUS pascuorum,2016,0,1,0,0
Honeybee,APIS mellifera,2016,0,1,0,0
Honeybee,APIS mellifera,2016,0,8,0,0
a white-tailed bumblebee,BOMBUS lucorum s.l.,2016,1,0,0,0
Common Carder,BOMBUS pascuorum,2016,0,1,0,0
Common Carder,BOMBUS pascuorum,2016,0,1,0,0
Indet. Bee,Bombus sp.,2016,0,0,0,1
Garden Bumblebee,BOMBUS hortorum,2016,0,0,1,0
Indet. Bee,Bombus sp.,2016,0,0,0,1
Common Carder,BOMBUS pascuorum,2016,0,0,3,0
Tree Bumblebee,BOMBUS hypnorum,2016,0,0,2,0
Common Carder,BOMBUS pascuorum,2016,0,0,1,0
Honeybee,APIS mellifera,2016,0,2,0,0
Tree Bumblebee,BOMBUS hypnorum,2016,0,8,0,0
Brown-banded Carder,BOMBUS humilis,2016,0,3,0,0
a white-tailed bumblebee,BOMBUS lucorum s.l.,2016,0,5,0,0
Common Carder,BOMBUS pascuorum,2016,0,5,0,0
Common Carder,BOMBUS pascuorum,2016,0,10,0,0
Common Carder,BOMBUS pascuorum,2016,0,1,1,0
Common Carder,BOMBUS pascuorum,2016,0,2,0,0
Buff-tailed Bumblebee,BOMBUS terrestris,2016,1,0,0,0
Red-tailed Bumblebee,BOMBUS lapidarius,2016,0,2,0,0
White/Buff-tailed Bumblebee workers,Bombus lucorum/terrestris,2016,0,3,0,0
a white-tailed bumblebee,BOMBUS lucorum s.l.,2016,2,0,0,0
Common Carder,BOMBUS pascuorum,2016,0,6,2,0
Common Carder,BOMBUS pascuorum,2016,0,1,0,0
Tree Bumblebee,BOMBUS hypnorum,2016,1,0,0,0
White/Buff-tailed Bumblebee workers,Bombus lucorum/terrestris,2016,0,3,0,0
Common Carder,BOMBUS pascuorum,2016,0,26,1,0
Buff-tailed Bumblebee,BOMBUS terrestris,2016,2,0,0,0
White/Buff-tailed Bumblebee workers,Bombus lucorum/terrestris,2016,0,10,0,0
a white-tailed bumblebee,BOMBUS lucorum s.l.,2016,2,0,0,0
Red-tailed Bumblebee,BOMBUS lapidarius,2016,1,0,0,0
Common Carder,BOMBUS pascuorum,2016,2,55,3,0
a white-tailed bumblebee,BOMBUS lucorum s.l.,2016,0,0,1,0
Field Cuckoo Bumblebee,BOMBUS campestris,2016,0,0,1,0
Common Carder,BOMBUS pascuorum,2016,0,12,0,0
Honeybee,APIS mellifera,2016,0,1,0,0
Common Carder,BOMBUS pascuorum,2016,0,0,1,0
Buff-tailed Bumblebee,BOMBUS terrestris,2016,0,0,0,1
Common Carder,BOMBUS pascuorum,2016,0,1,0,0
Common Carder,BOMBUS pascuorum,2016,0,0,0,0
Common Carder,BOMBUS pascuorum,2016,0,2,0,0
Common Carder,BOMBUS pascuorum,2016,0,7,0,0
Buff-tailed Bumblebee,BOMBUS terrestris,2016,0,2,0,0
Buff-tailed Bumblebee,BOMBUS terrestris,2016,0,1,0,0
Common Carder,BOMBUS pascuorum,2016,0,0,2,0
Buff-tailed Bumblebee,BOMBUS terrestris,2016,0,0,6,0
Red-tailed Bumblebee,BOMBUS lapidarius,2016,0,0,1,0
Common Carder,BOMBUS pascuorum,2016,0,0,3,0
Buff-tailed Bumblebee,BOMBUS terrestris,2016,0,1,0,0
Common Carder,BOMBUS pascuorum,2016,0,1,0,0
Common Carder,BOMBUS pascuorum,2016,0,9,3,0
a white-tailed bumblebee,BOMBUS lucorum s.l.,2016,4,0,0,0
Common Carder,BOMBUS pascuorum,2016,1,0,0,0
Buff-tailed Bumblebee,BOMBUS terrestris,2016,1,0,0,0
Common Carder,BOMBUS pascuorum,2016,0,3,1,0
Indet. Bee,Bombus sp.,2016,3,6,0,0
Honeybee,APIS mellifera,2016,0,8,0,0
Honeybee,APIS mellifera,2016,0,10,0,0
a white-tailed bumblebee,BOMBUS lucorum s.l.,2016,1,0,0,0
Indet. Bee,Bombus sp.,2016,2,0,0,0
Honeybee,APIS mellifera,2016,0,6,0,0
Common Carder,BOMBUS pascuorum,2016,0,2,0,0
Honeybee,APIS mellifera,2016,0,10,0,0
Tree Bumblebee,BOMBUS hypnorum,2016,1,0,0,0
Common Carder,BOMBUS pascuorum,2016,0,2,0,0
Indet. Bee,Bombus sp.,2016,0,5,0,0
Honeybee,APIS mellifera,2016,0,10,0,0
White/Buff-tailed Bumblebee workers,Bombus lucorum/terrestris,2016,3,2,0,0
Common Carder,BOMBUS pascuorum,2016,0,2,0,0
Red-tailed Bumblebee,BOMBUS lapidarius,2016,0,1,0,0
Buff-tailed Bumblebee,BOMBUS terrestris,2016,2,0,0,0
a white-tailed bumblebee,BOMBUS lucorum s.l.,2016,0,0,3,0
White/Buff-tailed Bumblebee workers,Bombus lucorum/terrestris,2016,0,5,0,0
Buff-tailed Bumblebee,BOMBUS terrestris,2016,0,0,4,0
Common Carder,BOMBUS pascuorum,2016,0,0,0,26
Common Carder,BOMBUS pascuorum,2016,0,0,1,0
Indet. Bee,Bombus sp.,2016,0,0,0,4
Common Carder,BOMBUS pascuorum,2016,4,10,0,0
White/Buff-tailed Bumblebee workers,Bombus lucorum/terrestris,2016,0,2,0,0
Buff-tailed Bumblebee,BOMBUS terrestris,2016,0,2,0,0
Honeybee,APIS mellifera,2016,0,0,0,0
Indet. Bee,Bombus sp.,2016,0,0,0,6
Red-tailed Bumblebee,BOMBUS lapidarius,2016,1,0,0,0
Common Carder,BOMBUS pascuorum,2016,2,25,0,0
White/Buff-tailed Bumblebee workers,Bombus lucorum/terrestris,2016,0,4,0,0
a white-tailed bumblebee,BOMBUS lucorum s.l.,2016,0,1,0,0
Buff-tailed Bumblebee,BOMBUS terrestris,2016,3,8,0,0
Honeybee,APIS mellifera,2016,0,0,0,0
Indet. Bee,Bombus sp.,2016,0,0,0,1
Red-tailed Bumblebee,BOMBUS lapidarius,2016,0,6,0,0
Common Carder,BOMBUS pascuorum,2016,2,8,0,0
White/Buff-tailed Bumblebee workers,Bombus lucorum/terrestris,2016,0,27,0,0
a white-tailed bumblebee,BOMBUS lucorum s.l.,2016,2,7,0,0
Buff-tailed Bumblebee,BOMBUS terrestris,2016,2,7,0,0
Common Carder,BOMBUS pascuorum,2016,0,0,2,0
Buff-tailed Bumblebee,BOMBUS terrestris,2016,1,0,0,0
Tree Bumblebee,BOMBUS hypnorum,2016,0,1,0,0
Common Carder,BOMBUS pascuorum,2016,0,1,2,0
Indet. Bee,Bombus sp.,2016,0,0,0,0
Garden Bumblebee,BOMBUS hortorum,2016,0,0,2,0
Tree Bumblebee,BOMBUS hypnorum,2016,0,1,0,0
Common Carder,BOMBUS pascuorum,2016,1,0,0,0
Common Carder,BOMBUS pascuorum,2016,0,0,1,0
Red-tailed Bumblebee,BOMBUS lapidarius,2016,1,0,0,0
Red-tailed Bumblebee,BOMBUS lapidarius,2016,0,1,0,0
Buff-tailed Bumblebee,BOMBUS terrestris,2016,1,0,0,0
a white-tailed bumblebee,BOMBUS lucorum s.l.,2016,0,1,1,0
Common Carder,BOMBUS pascuorum,2016,1,0,2,0
Buff-tailed Bumblebee,BOMBUS terrestris,2016,5,0,3,0
Buff-tailed Bumblebee,BOMBUS terrestris,2016,0,2,0,0
Common Carder,BOMBUS pascuorum,2016,0,3,0,0
a white-tailed bumblebee,BOMBUS lucorum s.l.,2016,0,2,1,0
Red-tailed Bumblebee,BOMBUS lapidarius,2016,0,0,2,0
a white-tailed bumblebee,BOMBUS lucorum s.l.,2016,0,7,4,0
Common Carder,BOMBUS pascuorum,2016,0,4,0,0
Buff-tailed Bumblebee,BOMBUS terrestris,2016,0,7,0,0
Buff-tailed Bumblebee,BOMBUS terrestris,2016,0,1,0,0
a white-tailed bumblebee,BOMBUS lucorum s.l.,2016,0,10,1,0
Common Carder,BOMBUS pascuorum,2016,0,3,0,0
Buff-tailed Bumblebee,BOMBUS terrestris,2016,0,6,0,0
a white-tailed bumblebee,BOMBUS lucorum s.l.,2016,0,14,4,0
Common Carder,BOMBUS pascuorum,2016,0,8,0,0
Early Bumblebee,BOMBUS pratorum,2016,1,0,0,0
Common Carder,BOMBUS pascuorum,2016,0,5,0,0
a white-tailed bumblebee,BOMBUS lucorum s.l.,2016,0,13,1,0
Buff-tailed Bumblebee,BOMBUS terrestris,2016,0,5,0,0
a white-tailed bumblebee,BOMBUS lucorum s.l.,2016,0,2,0,0
Common Carder,BOMBUS pascuorum,2016,0,3,0,0
Buff-tailed Bumblebee,BOMBUS terrestris,2016,0,3,0,0
Common Carder,BOMBUS pascuorum,2016,0,3,0,0
a white-tailed bumblebee,BOMBUS lucorum s.l.,2016,0,43,1,0
Common Carder,BOMBUS pascuorum,2016,0,2,0,0
Common Carder,BOMBUS pascuorum,2016,0,3,0,0
Red-tailed Bumblebee,BOMBUS lapidarius,2016,0,1,0,0
Common Carder,BOMBUS pascuorum,2016,0,1,0,0
Common Carder,BOMBUS pascuorum,2016,0,1,0,0
Common Carder,BOMBUS pascuorum,2016,0,4,0,0
Buff-tailed Bumblebee,BOMBUS terrestris,2016,0,1,0,0
Brown-banded Carder,BOMBUS humilis,2016,0,2,0,0
Common Carder,BOMBUS pascuorum,2016,0,2,1,0
Common Carder,BOMBUS pascuorum,2016,0,1,0,0
Common Carder,BOMBUS pascuorum,2016,0,1,0,0
Early Bumblebee,BOMBUS pratorum,2016,0,1,0,0
Brown-banded Carder,BOMBUS humilis,2016,0,2,0,0
Common Carder,BOMBUS pascuorum,2016,0,1,1,0
Buff-tailed Bumblebee,BOMBUS terrestris,2016,0,1,0,0
Common Carder,BOMBUS pascuorum,2016,0,2,0,0
Buff-tailed Bumblebee,BOMBUS terrestris,2016,0,1,0,0
Buff-tailed Bumblebee,BOMBUS terrestris,2016,0,2,0,0
Tree Bumblebee,BOMBUS hypnorum,2016,0,1,0,0
Common Carder,BOMBUS pascuorum,2016,0,1,0,0
Buff-tailed Bumblebee,BOMBUS terrestris,2016,0,1,0,0
a white-tailed bumblebee,BOMBUS lucorum s.l.,2016,0,3,0,0
Common Carder,BOMBUS pascuorum,2016,0,5,0,0
Common Carder,BOMBUS pascuorum,2016,0,1,0,0
Early Bumblebee,BOMBUS pratorum,2016,0,0,1,0
Early Bumblebee,BOMBUS pratorum,2016,0,0,1,0
a white-tailed bumblebee,BOMBUS lucorum s.l.,2016,0,1,0,0
Common Carder,BOMBUS pascuorum,2016,0,2,0,0
Common Carder,BOMBUS pascuorum,2016,0,3,0,0
Garden Bumblebee,BOMBUS hortorum,2016,0,2,0,0
Garden Bumblebee,BOMBUS hortorum,2016,0,1,0,0
a white-tailed bumblebee,BOMBUS lucorum s.l.,2016,0,1,0,0
a white-tailed bumblebee,BOMBUS lucorum s.l.,2016,0,2,0,0
Common Carder,BOMBUS pascuorum,2016,0,2,0,0
Common Carder,BOMBUS pascuorum,2016,0,1,0,0
Common Carder,BOMBUS pascuorum,2016,0,2,0,0
Common Carder,BOMBUS pascuorum,2016,0,1,0,0
Common Carder,BOMBUS pascuorum,2016,0,6,0,0
Common Carder,BOMBUS pascuorum,2016,0,1,0,0
Garden Bumblebee,BOMBUS hortorum,2016,0,4,0,0
Garden Bumblebee,BOMBUS hortorum,2016,0,1,0,0
Garden Bumblebee,BOMBUS hortorum,2016,0,4,0,0
Garden Bumblebee,BOMBUS hortorum,2016,0,1,0,0
a white-tailed bumblebee,BOMBUS lucorum s.l.,2016,1,0,0,0
Common Carder,BOMBUS pascuorum,2016,0,0,0,8
Indet. Bee,Bombus sp.,2016,0,0,0,1
Common Carder,BOMBUS pascuorum,2016,0,0,0,2
Common Carder,BOMBUS pascuorum,2016,0,0,0,4
Common Carder,BOMBUS pascuorum,2016,0,0,0,1
Common Carder,BOMBUS pascuorum,2016,0,0,0,3
Common Carder,BOMBUS pascuorum,2016,0,0,0,1
Common Carder,BOMBUS pascuorum,2016,0,9,0,0
Common Carder,BOMBUS pascuorum,2016,0,0,0,1
Common Carder,BOMBUS pascuorum,2016,0,4,0,0
Common Carder,BOMBUS pascuorum,2016,0,1,0,0
White/Buff-tailed Bumblebee workers,Bombus lucorum/terrestris,2016,0,0,0,4
Common Carder,BOMBUS pascuorum,2016,0,0,0,1
Indet. Bee,Bombus sp.,2016,0,0,0,2
Common Carder,BOMBUS pascuorum,2016,0,0,0,8
Indet. Bee,Bombus sp.,2016,1,0,0,0
Indet. Bee,Bombus sp.,2016,0,0,0,1
White/Buff-tailed Bumblebee workers,Bombus lucorum/terrestris,2016,0,3,0,0
Common Carder,BOMBUS pascuorum,2016,0,3,0,0
Buff-tailed Bumblebee,BOMBUS terrestris,2016,1,0,0,0
Tree Bumblebee,BOMBUS hypnorum,2016,1,1,0,0
Common Carder,BOMBUS pascuorum,2016,0,1,0,0
Common Carder,BOMBUS pascuorum,2016,0,2,0,0
Common Carder,BOMBUS pascuorum,2016,0,1,0,0
Common Carder,BOMBUS pascuorum,2016,0,12,2,0
Indet. Bee,Bombus sp.,2016,0,1,0,0
Indet. Bee,Bombus sp.,2016,0,1,0,0
Indet. Bee,Bombus sp.,2016,0,1,0,0
Common Carder,BOMBUS pascuorum,2016,0,7,0,0
Common Carder,BOMBUS pascuorum,2016,0,1,0,0
Common Carder,BOMBUS pascuorum,2016,0,1,0,0
Common Carder,BOMBUS pascuorum,2016,0,25,0,0
Indet. Bee,Bombus sp.,2016,0,0,0,2
Tree Bumblebee,BOMBUS hypnorum,2016,0,3,0,0
Common Carder,BOMBUS pascuorum,2016,0,1,0,0
Common Carder,BOMBUS pascuorum,2016,0,1,0,0
Common Carder,BOMBUS pascuorum,2016,0,1,0,0
Common Carder,BOMBUS pascuorum,2016,0,5,0,0
Buff-tailed Bumblebee,BOMBUS terrestris,2016,0,0,1,0
Common Carder,BOMBUS pascuorum,2016,0,0,0,0
Common Carder,BOMBUS pascuorum,2016,0,0,0,1
Common Carder,BOMBUS pascuorum,2016,0,0,0,1
a white-tailed bumblebee,BOMBUS lucorum s.l.,2016,0,3,0,0
Field Cuckoo Bumblebee,BOMBUS campestris,2016,0,0,0,1
Common Carder,BOMBUS pascuorum,2016,0,0,0,3
Common Carder,BOMBUS pascuorum,2016,0,0,0,5
Honeybee,APIS mellifera,2016,0,1,0,0
Common Carder,BOMBUS pascuorum,2016,0,1,0,0
Honeybee,APIS mellifera,2016,0,1,0,0
Indet. Bee,Bombus sp.,2016,0,1,0,0
Common Carder,BOMBUS pascuorum,2016,0,3,1,0
Common Carder,BOMBUS pascuorum,2016,0,9,0,0
Red-tailed Bumblebee,BOMBUS lapidarius,2016,0,0,2,0
Honeybee,APIS mellifera,2016,0,1,0,0
Common Carder,BOMBUS pascuorum,2016,0,2,1,0
Buff-tailed Bumblebee,BOMBUS terrestris,2016,0,0,1,0
White/Buff-tailed Bumblebee workers,Bombus lucorum/terrestris,2016,0,2,0,0
Common Carder,BOMBUS pascuorum,2016,0,18,0,0
Common Carder,BOMBUS pascuorum,2016,0,2,0,0
Common Carder,BOMBUS pascuorum,2016,0,1,0,0
White/Buff-tailed Bumblebee workers,Bombus lucorum/terrestris,2016,0,12,0,0
Common Carder,BOMBUS pascuorum,2016,0,13,0,0
Common Carder,BOMBUS pascuorum,2016,0,3,0,0
Honeybee,APIS mellifera,2016,0,5,0,0
Tree Bumblebee,BOMBUS hypnorum,2016,1,2,0,0
Common Carder,BOMBUS pascuorum,2016,0,7,0,0
Red-tailed Bumblebee,BOMBUS lapidarius,2016,0,1,0,0
Buff-tailed Bumblebee,BOMBUS terrestris,2016,0,1,0,0
Honeybee,APIS mellifera,2016,0,0,0,0
Buff-tailed Bumblebee,BOMBUS terrestris,2016,1,1,0,0
Honeybee,APIS mellifera,2016,0,2,0,0
Common Carder,BOMBUS pascuorum,2016,0,7,0,0
Red-tailed Bumblebee,BOMBUS lapidarius,2016,0,1,0,0
Buff-tailed Bumblebee,BOMBUS terrestris,2016,2,20,13,0
Honeybee,APIS mellifera,2016,0,3,0,0
Garden Bumblebee,BOMBUS hortorum,2016,0,1,0,0
Common Carder,BOMBUS pascuorum,2016,0,5,0,0
Buff-tailed Bumblebee,BOMBUS terrestris,2016,0,2,0,0
Honeybee,APIS mellifera,2016,0,10,0,0
Garden Bumblebee,BOMBUS hortorum,2016,0,1,0,0
Common Carder,BOMBUS pascuorum,2016,0,2,0,0
Buff-tailed Bumblebee,BOMBUS terrestris,2016,0,3,0,0
Common Carder,BOMBUS pascuorum,2016,0,0,0,0
Honeybee,APIS mellifera,2016,0,1,0,0
White/Buff-tailed Bumblebee workers,Bombus lucorum/terrestris,2016,0,10,0,0
Early Bumblebee,BOMBUS pratorum,2016,0,1,0,0
Common Carder,BOMBUS pascuorum,2016,0,1,0,0
Buff-tailed Bumblebee,BOMBUS terrestris,2016,0,0,1,0
Honeybee,APIS mellifera,2016,0,0,0,4
Common Carder,BOMBUS pascuorum,2016,0,1,2,0
Buff-tailed Bumblebee,BOMBUS terrestris,2016,0,0,5,0
Buff-tailed Bumblebee,BOMBUS terrestris,2016,0,0,1,0
Common Carder,BOMBUS pascuorum,2016,0,2,0,0
a white-tailed bumblebee,BOMBUS lucorum s.l.,2016,0,0,1,0
Field Cuckoo Bumblebee,BOMBUS campestris,2016,0,0,3,0
Common Carder,BOMBUS pascuorum,2016,0,0,1,0
Buff-tailed Bumblebee,BOMBUS terrestris,2016,0,0,6,0
Common Carder,BOMBUS pascuorum,2016,0,0,1,0
Buff-tailed Bumblebee,BOMBUS terrestris,2016,0,0,1,0
Common Carder,BOMBUS pascuorum,2016,0,1,0,0
a white-tailed bumblebee,BOMBUS lucorum s.l.,2016,0,0,4,0
Common Carder,BOMBUS pascuorum,2016,0,1,0,0
a white-tailed bumblebee,BOMBUS lucorum s.l.,2016,0,0,1,0
Buff-tailed Bumblebee,BOMBUS terrestris,2016,0,0,3,0
Buff-tailed Bumblebee,BOMBUS terrestris,2016,0,0,1,0
a white-tailed bumblebee,BOMBUS lucorum s.l.,2016,0,0,1,0
Common Carder,BOMBUS pascuorum,2016,0,2,0,0
Buff-tailed Bumblebee,BOMBUS terrestris,2016,0,0,2,0
Buff-tailed Bumblebee,BOMBUS terrestris,2016,0,0,4,0
Common Carder,BOMBUS pascuorum,2016,0,1,2,0
Honeybee,APIS mellifera,2016,0,0,0,13
a white-tailed bumblebee,BOMBUS lucorum s.l.,2016,0,0,2,0
White/Buff-tailed Bumblebee workers,Bombus lucorum/terrestris,2016,0,1,0,0
Buff-tailed Bumblebee,BOMBUS terrestris,2016,0,0,16,0
Indet. Bee,Bombus sp.,2016,0,1,0,0
a white-tailed bumblebee,BOMBUS lucorum s.l.,2016,1,0,0,0
Buff-tailed Bumblebee,BOMBUS terrestris,2016,1,0,0,0
a white-tailed bumblebee,BOMBUS lucorum s.l.,2016,0,2,0,0
Common Carder,BOMBUS pascuorum,2016,0,1,0,0
Tree Bumblebee,BOMBUS hypnorum,2016,0,1,0,0
Tree Bumblebee,BOMBUS hypnorum,2016,0,1,0,0
Honeybee,APIS mellifera,2016,0,1,0,0
Common Carder,BOMBUS pascuorum,2016,0,2,0,0
Common Carder,BOMBUS pascuorum,2016,0,1,0,0
Common Carder,BOMBUS pascuorum,2016,0,1,0,0
Indet. Bee,Bombus sp.,2016,0,0,0,3
Indet. Bee,Bombus sp.,2016,3,0,0,67
Buff-tailed Bumblebee,BOMBUS terrestris,2016,0,0,0,12
Common Carder,BOMBUS pascuorum,2016,0,0,0,41
Buff-tailed Bumblebee,BOMBUS terrestris,2016,0,2,0,0
Honeybee,APIS mellifera,2016,0,5,0,0
Common Carder,BOMBUS pascuorum,2016,0,3,0,0
Buff-tailed Bumblebee,BOMBUS terrestris,2016,0,3,0,0
Honeybee,APIS mellifera,2016,0,0,0,1
Garden Bumblebee,BOMBUS hortorum,2016,0,0,2,0
Honeybee,APIS mellifera,2016,0,6,0,0
